;Equipment Type;Equipment Category;Equipment Model;Action ID & Types;Action Type;Number of IDs;Source Link Original;Source Link Final;Equipment Producer;Impacted Country;Attempt;Recognized Text;Event Date
256;Battle;Infantry Fighting Vehicles;Bmp-2;6, destroyed;Destroyed;1;https://i.postimg.cc/ydpvTbbK/2b.png;https://i.postimg.cc/ydpvTbbK/2b.png;USSR;Ukraine;Pic 156: attempt 1;28/4/2022;2022-04-28
257;Battle;Infantry Fighting Vehicles;Bmp-2;7, destroyed;Destroyed;1;https://i.postimg.cc/XJ300hWz/54k.jpg;https://i.postimg.cc/XJ300hWz/54k.jpg;USSR;Ukraine;Pic 216: attempt 3;‘NIwa&{WayayAullighaeVANOe)nkweNgo”Ng\RVvoenkor%iN#3iw\5ai{oameCeieAqe4.@igbe=aN»uyeeeot1,eoe?hialeSNeeAN‘anaesotSeWLfrsAN‘ohShedsyivRus’<a,f)My,ah06.05.2022Nysay;2022-05-06
258;Battle;Infantry Fighting Vehicles;Bmp-2;8, destroyed;Destroyed;1;https://twitter.com/UAWeapons/status/1523007832064503809;https://twitter.com/UAWeapons/status/1523007832064503809;USSR;Ukraine;Tweet 13: attempt 1;8:32 PM · May 7, 2022;2022-05-07
259;Battle;Infantry Fighting Vehicles;Bmp-2;9, damaged by Forpost-R;Damaged;1;https://i.postimg.cc/cJfZ5HRh/547.jpg;https://i.postimg.cc/cJfZ5HRh/547.jpg;USSR;Ukraine;Pic 818: attempt 4;20/03/2022hi-”}-_j;2022-03-20
260;Battle;Infantry Fighting Vehicles;Bmp-2K;1, captured;Captured;1;https://i.postimg.cc/cC2jmrRR/gg4.jpg;https://i.postimg.cc/cC2jmrRR/gg4.jpg;USSR;Ukraine;Pic 155: attempt 4;"bailLenefadie.2a‘-bate=+oa]rFa+=7¥'|iiSBMI1-2KoaaAaecarMieleerBoeHHaskacbeapaYHY.aa4=aa.3A""7.aie~~g*Arz=ae4f.._—,=,a=—————1""meg.ff=——-;_-_ammaa.*.%ne_——————_——937:—_—_—_—_—=en—=eebestefe,aehm:omaFlerom_i.2]AeSetfmoTweye-'L\)8YSyy?>>)/x>)LXywcFiEFa7aa19.05.22";2022-05-19
261;Battle;Infantry Fighting Vehicles;Btr-3;1, destroyed;Destroyed;1;https://i.postimg.cc/Cx33pLj5/4482.png;https://i.postimg.cc/Cx33pLj5/4482.png;Ukraine;Ukraine;Pic 444: attempt 1;27/02/2022esuennaseenenetspepetnepiapes;2022-02-27
262;Battle;Infantry Fighting Vehicles;Btr-3;10, damaged;Damaged;1;https://i.postimg.cc/pdWMwW8W/da1.jpg;https://i.postimg.cc/pdWMwW8W/da1.jpg;Ukraine;Ukraine;Pic 643: attempt 1;03/4/2022;2022-04-03
263;Battle;Infantry Fighting Vehicles;Btr-3;11, captured;Captured;1;https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png;https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png;Ukraine;Ukraine;Pic 78: attempt 4;|ea26/02/2022cj)&;2022-02-26
264;Battle;Infantry Fighting Vehicles;Btr-3;12, 13 and 14, captured;Captured;3;https://i.postimg.cc/m2kRmDDP/g789.png;https://i.postimg.cc/m2kRmDDP/g789.png;Ukraine;Ukraine;Pic 391: attempt 1;03/3/20229frMrfeihe;2022-03-03
265;Battle;Infantry Fighting Vehicles;Btr-3;12, 13 and 14, captured;Captured;3;https://i.postimg.cc/m2kRmDDP/g789.png;https://i.postimg.cc/m2kRmDDP/g789.png;Ukraine;Ukraine;Pic 391: attempt 1;03/3/20229frMrfeihe;2022-03-03
266;Battle;Infantry Fighting Vehicles;Btr-3;12, 13 and 14, captured;Captured;3;https://i.postimg.cc/m2kRmDDP/g789.png;https://i.postimg.cc/m2kRmDDP/g789.png;Ukraine;Ukraine;Pic 391: attempt 1;03/3/20229frMrfeihe;2022-03-03
267;Battle;Infantry Fighting Vehicles;Btr-3;15, captured;Captured;1;https://i.postimg.cc/yd8JRBxc/5j.png;https://i.postimg.cc/yd8JRBxc/5j.png;Ukraine;Ukraine;Pic 819: attempt 3;07.04.2022eKWepeAN“sfCLsSetiiAS]hha:nn=ae=isaeefmoTyidCLme==eeRusVestieSU;2022-04-07
268;Battle;Infantry Fighting Vehicles;Btr-3;16, captured;Captured;1;https://i.postimg.cc/kMzdJ1XL/18.png;https://i.postimg.cc/kMzdJ1XL/18.png;Ukraine;Ukraine;Pic 668: attempt 1;es28/4/2022De2oeiegsaes:oS-S&.Sgothtere.o=oSoy°‘geeaYvssauses3&0ssaeeeaBy—ogeoeon4=iSieascesigaamSay.aPeoesokaéseie&nae‘5a<,itaMoxstefe.cae.eeinehys2aeBisBeret,osSSosVeSe8&SeBaghieePane:ceeeeweeeae..~aeoe=eae-ieeaelteyee8;2022-04-28
269;Battle;Infantry Fighting Vehicles;Btr-3;17, captured;Captured;1;https://i.postimg.cc/c1B84mdp/4f.png;https://i.postimg.cc/c1B84mdp/4f.png;Ukraine;Ukraine;Pic 43: attempt 1;04/5/2022OsAOF;2022-05-04
270;Battle;Infantry Fighting Vehicles;Btr-3;2, destroyed;Destroyed;1;https://i.postimg.cc/13p9x7jH/da3.jpg;https://i.postimg.cc/13p9x7jH/da3.jpg;Ukraine;Ukraine;Pic 29: attempt 1;13/3/202203/4/2022;2022-03-13
271;Battle;Infantry Fighting Vehicles;Btr-3;3, destroyed;Destroyed;1;https://i.postimg.cc/s1dtp0fG/57.png;https://i.postimg.cc/s1dtp0fG/57.png;Ukraine;Ukraine;Pic 111: attempt 1;Ee30/3/2022pe;2022-03-30
272;Battle;Infantry Fighting Vehicles;Btr-3;4, destroyed;Destroyed;1;https://i.postimg.cc/mZmvrdsr/44333.png;https://i.postimg.cc/mZmvrdsr/44333.png;Ukraine;Ukraine;Pic 826: attempt 1;30/3/2022;2022-03-30
273;Battle;Infantry Fighting Vehicles;Btr-3;5, destroyed;Destroyed;1;https://i.postimg.cc/tC6bPmpj/da2.jpg;https://i.postimg.cc/tC6bPmpj/da2.jpg;Ukraine;Ukraine;Pic 609: attempt 1;03/4/2022;2022-04-03
274;Battle;Infantry Fighting Vehicles;Btr-3;6, destroyed;Destroyed;1;https://i.postimg.cc/zGfqWd9H/488.png;https://i.postimg.cc/zGfqWd9H/488.png;Ukraine;Ukraine;Pic 373: attempt 1;_.16/4/2022;2022-04-16
275;Battle;Infantry Fighting Vehicles;Btr-3;7, destroyed;Destroyed;1;https://i.postimg.cc/bwrJWPZp/c2.png;https://i.postimg.cc/bwrJWPZp/c2.png;Ukraine;Ukraine;Pic 269: attempt 1;20/4/2022v.%;2022-04-20
276;Battle;Infantry Fighting Vehicles;Btr-3;8, destroyed;Destroyed;1;https://i.postimg.cc/50qGRG89/g6.jpg;https://i.postimg.cc/50qGRG89/g6.jpg;Ukraine;Ukraine;Pic 858: attempt 1;05.05.2022;2022-05-05
277;Battle;Infantry Fighting Vehicles;Btr-3;9, destroyed;Destroyed;1;https://i.postimg.cc/7LGSpX6q/27.jpg;https://i.postimg.cc/7LGSpX6q/27.jpg;Ukraine;Ukraine;Pic 490: attempt 1;15.05.2022ES28_vyae)2%Ne,ar;2022-05-15
278;Battle;Infantry Fighting Vehicles;Btr-4;1, destroyed;Destroyed;1;https://i.postimg.cc/W42RL0Ld/5554.png;https://i.postimg.cc/W42RL0Ld/5554.png;Ukraine;Ukraine;Pic 10: attempt 1;24/02/2022;2022-02-24
279;Battle;Infantry Fighting Vehicles;Btr-4;10, destroyed;Destroyed;1;https://i.postimg.cc/52BbGJSn/8j.png;https://i.postimg.cc/52BbGJSn/8j.png;Ukraine;Ukraine;Pic 592: attempt 1;23/4/2022aia&paaoaiSNwaReos,*PLikte.‘ara=o,ellee;2022-04-23
280;Battle;Infantry Fighting Vehicles;Btr-4;11, destroyed;Destroyed;1;https://i.postimg.cc/ncbZ4y5B/79.png;https://i.postimg.cc/ncbZ4y5B/79.png;Ukraine;Ukraine;Pic 409: attempt 1;02/5/2022;2022-05-02
281;Battle;Infantry Fighting Vehicles;Btr-4;12, destroyed;Destroyed;1;https://i.postimg.cc/Bn4f4hbN/659.jpg;https://i.postimg.cc/Bn4f4hbN/659.jpg;Ukraine;Ukraine;Pic 313: attempt 2;{12.05.2022;2022-05-12
282;Battle;Infantry Fighting Vehicles;Btr-4;13, damaged;Damaged;1;https://twitter.com/RALee85/status/1497785823198162944;https://twitter.com/RALee85/status/1497785823198162944;Ukraine;Ukraine;Tweet 1: attempt 1;5:09 AM · Feb 27, 2022;2022-02-27
283;Battle;Infantry Fighting Vehicles;Btr-4;14, abandoned;Abandoned;1;https://i.postimg.cc/mkdGX6cb/447.png;https://i.postimg.cc/mkdGX6cb/447.png;Ukraine;Ukraine;Pic 187: attempt 1;25/02/2022;2022-02-25
284;Battle;Infantry Fighting Vehicles;Btr-4;15, abandoned;Abandoned;1;https://i.postimg.cc/xd84RZV8/Screenshot-9035.png;https://i.postimg.cc/xd84RZV8/Screenshot-9035.png;Ukraine;Ukraine;Pic 101: attempt 1;10/3/2022IOGPgk;2022-03-10
285;Battle;Infantry Fighting Vehicles;Btr-4;16, captured;Captured;1;https://i.postimg.cc/tCP3NpHR/c1.png;https://i.postimg.cc/tCP3NpHR/c1.png;Ukraine;Ukraine;Pic 566: attempt 1;24/02/2022—_—;2022-02-24
286;Battle;Infantry Fighting Vehicles;Btr-4;17, captured;Captured;1;https://i.postimg.cc/htB9C6SL/c2.png;https://i.postimg.cc/htB9C6SL/c2.png;Ukraine;Ukraine;Pic 786: attempt 1;ee24/02/2022on;2022-02-24
287;Battle;Infantry Fighting Vehicles;Btr-4;18, captured;Captured;1;https://i.postimg.cc/wBxnxNsW/5g.png;https://i.postimg.cc/wBxnxNsW/5g.png;Ukraine;Ukraine;Pic 130: attempt 1;ee02/3/2022;2022-03-02
288;Battle;Infantry Fighting Vehicles;Btr-4;19, captured;Captured;1;https://i.postimg.cc/hvD5vnK7/c2.png;https://i.postimg.cc/hvD5vnK7/c2.png;Ukraine;Ukraine;Pic 673: attempt 1;28/02/2022;2022-02-28
289;Battle;Infantry Fighting Vehicles;Btr-4;2, destroyed;Destroyed;1;https://i.postimg.cc/bYFbd2PW/6658.png;https://i.postimg.cc/bYFbd2PW/6658.png;Ukraine;Ukraine;Pic 647: attempt 1;eeCO24/02/2022;2022-02-24
290;Battle;Infantry Fighting Vehicles;Btr-4;20, captured;Captured;1;https://i.postimg.cc/QCfnWzMY/c3.png;https://i.postimg.cc/QCfnWzMY/c3.png;Ukraine;Ukraine;Pic 49: attempt 1;28/02/2022;2022-02-28
291;Battle;Infantry Fighting Vehicles;Btr-4;21, captured;Captured;1;https://i.postimg.cc/Nf0nwQN3/c4.png;https://i.postimg.cc/Nf0nwQN3/c4.png;Ukraine;Ukraine;Pic 837: attempt 1;28/02/2022;2022-02-28
292;Battle;Infantry Fighting Vehicles;Btr-4;22, captured;Captured;1;https://i.postimg.cc/tCmMq8wY/c5.png;https://i.postimg.cc/tCmMq8wY/c5.png;Ukraine;Ukraine;Pic 696: attempt 1;28/02/2022—_—;2022-02-28
293;Battle;Infantry Fighting Vehicles;Btr-4;23, captured;Captured;1;https://i.postimg.cc/XJv4gt66/Screenshot-8643.png;https://i.postimg.cc/XJv4gt66/Screenshot-8643.png;Ukraine;Ukraine;Pic 370: attempt 1;EEO05/3/2022;2022-03-05
294;Battle;Infantry Fighting Vehicles;Btr-4;24, captured;Captured;1;https://i.postimg.cc/DzFNDmJb/j1.png;https://i.postimg.cc/DzFNDmJb/j1.png;Ukraine;Ukraine;Pic 835: attempt 3;804.03.2022ayetetNiNXX\;2022-03-04
295;Battle;Infantry Fighting Vehicles;Btr-4;25, captured;Captured;1;https://i.postimg.cc/8zL3tL5S/j2.png;https://i.postimg.cc/8zL3tL5S/j2.png;Ukraine;Ukraine;Pic 241: attempt 1;08/3/2022)aweak.;2022-03-08
296;Battle;Infantry Fighting Vehicles;Btr-4;26, captured;Captured;1;https://i.postimg.cc/65KrHtcb/413.png;https://i.postimg.cc/65KrHtcb/413.png;Ukraine;Ukraine;Pic (meta) 251: attempt 6;Mon, 14 Mar 2022 19:18:45 GMT;2022-03-14
297;Battle;Infantry Fighting Vehicles;Btr-4;27, captured;Captured;1;https://i.postimg.cc/4x3jXzd0/4311.png;https://i.postimg.cc/4x3jXzd0/4311.png;Ukraine;Ukraine;Pic 867: attempt 1;17/3/2022;2022-03-17
298;Battle;Infantry Fighting Vehicles;Btr-4;28, captured;Captured;1;https://i.postimg.cc/sx8Mcqch/47.png;https://i.postimg.cc/sx8Mcqch/47.png;Ukraine;Ukraine;Pic 552: attempt 1;20/3/2022;2022-03-20
299;Battle;Infantry Fighting Vehicles;Btr-4;29 and 30, captured;Captured;2;https://i.postimg.cc/QCRhgWpV/437.png;https://i.postimg.cc/QCRhgWpV/437.png;Ukraine;Ukraine;Pic 747: attempt 1;31/3/2022;2022-03-31
300;Battle;Infantry Fighting Vehicles;Btr-4;29 and 30, captured;Captured;2;https://i.postimg.cc/QCRhgWpV/437.png;https://i.postimg.cc/QCRhgWpV/437.png;Ukraine;Ukraine;Pic 747: attempt 1;31/3/2022;2022-03-31
301;Battle;Infantry Fighting Vehicles;Btr-4;3, destroyed;Destroyed;1;https://i.postimg.cc/LXydxZVY/Screenshot-8305.png;https://i.postimg.cc/LXydxZVY/Screenshot-8305.png;Ukraine;Ukraine;Pic 306: attempt 1;26/02/2022nnIShakaCart@@wf;2022-02-26
302;Battle;Infantry Fighting Vehicles;Btr-4;31, captured;Captured;1;https://i.postimg.cc/FKcSTZZw/52.png;https://i.postimg.cc/FKcSTZZw/52.png;Ukraine;Ukraine;Pic (meta) 580: attempt 6;Wed, 27 Apr 2022 10:53:34 GMT;2022-04-27
303;Battle;Infantry Fighting Vehicles;Btr-4;32, captured;Captured;1;https://i.postimg.cc/6phJCJsP/667.png;https://i.postimg.cc/6phJCJsP/667.png;Ukraine;Ukraine;Pic 168: attempt 4;aheatffaraigrtTedALALAaBLSoe+s4YeahDaipo-avcaeBtoe31/3/20227rie—mn=aam,”it=,=FSue=““Ze‘aweeeThwial©_rlaLLieee‘auixinnWiFe=7NAar’ssii—rh+.veihB——ce,=——-£a—ar=(iSSiia7eee:*aaSe=WdyiTm.~aePlAeWars“ieofy.EEEFZ|7=Ltrm—“I<—-PaSa=itBilPpiVieille—|==5rae,ia,),igs=eae‘oieeeZ=——1at=a~ea=e~-'qmieaesee~ee=6,—ieLeokeea=Fia—dalePeallSe;2022-03-31
304;Battle;Infantry Fighting Vehicles;Btr-4;33, captured;Captured;1;https://i.postimg.cc/J0k2Wxhq/b5.jpg;https://i.postimg.cc/J0k2Wxhq/b5.jpg;Ukraine;Ukraine;Pic 813: attempt 3;"30.03.202230.03.2022Ly{ial\\=_IYr17""——ss.HfS===—=ee=ay>Ltru~leMdSSeSy===———:MPse»,ewes:yfaintexed=~»,eeK~“.eex‘anala3er";2022-03-30
305;Battle;Infantry Fighting Vehicles;Btr-4;34, captured;Captured;1;https://i.postimg.cc/TYbH7h2W/46.png;https://i.postimg.cc/TYbH7h2W/46.png;Ukraine;Ukraine;Pic 733: attempt 1;04/4/2022;2022-04-04
306;Battle;Infantry Fighting Vehicles;Btr-4;35, captured;Captured;1;https://i.postimg.cc/13p2q8Xq/46.png;https://i.postimg.cc/13p2q8Xq/46.png;Ukraine;Ukraine;Pic 628: attempt 2;07/4/2022fy;2022-04-07
307;Battle;Infantry Fighting Vehicles;Btr-4;36, captured;Captured;1;https://i.postimg.cc/fTkNLbqJ/36.png;https://i.postimg.cc/fTkNLbqJ/36.png;Ukraine;Ukraine;Pic 492: attempt 1;25/4/2022;2022-04-25
308;Battle;Infantry Fighting Vehicles;Btr-4;37, captured;Captured;1;https://i.postimg.cc/Twhcyb1s/43j.png;https://i.postimg.cc/Twhcyb1s/43j.png;Ukraine;Ukraine;Pic 714: attempt 1;AE13/5/2022;2022-05-13
309;Battle;Infantry Fighting Vehicles;Btr-4;4, destroyed;Destroyed;1;https://i.postimg.cc/7brvpRmG/665333.png;https://i.postimg.cc/7brvpRmG/665333.png;Ukraine;Ukraine;Pic 453: attempt 1;28/02/2022;2022-02-28
310;Battle;Infantry Fighting Vehicles;Btr-4;5, destroyed;Destroyed;1;https://i.postimg.cc/W4swJQ4m/ds6.png;https://i.postimg.cc/W4swJQ4m/ds6.png;Ukraine;Ukraine;Pic 322: attempt 1;01/3/202204/3/2022;2022-03-01
311;Battle;Infantry Fighting Vehicles;Btr-4;6, destroyed;Destroyed;1;https://i.postimg.cc/g07BBKGD/Screenshot-9036.png;https://i.postimg.cc/g07BBKGD/Screenshot-9036.png;Ukraine;Ukraine;Pic 757: attempt 1;10/3/2022eNOGPgk;2022-03-10
312;Battle;Infantry Fighting Vehicles;Btr-4;7, destroyed;Destroyed;1;https://i.postimg.cc/d17NHGMd/3f6.png;https://i.postimg.cc/d17NHGMd/3f6.png;Ukraine;Ukraine;Pic 562: attempt 1;12/3/2022CP?.CAAl;2022-03-12
313;Battle;Infantry Fighting Vehicles;Btr-4;8, destroyed;Destroyed;1;https://i.postimg.cc/CM98gL2k/4690.png;https://i.postimg.cc/CM98gL2k/4690.png;Ukraine;Ukraine;Pic 380: attempt 1;18/3/2022;2022-03-18
314;Battle;Infantry Fighting Vehicles;Btr-4;9, destroyed;Destroyed;1;https://i.postimg.cc/LXhWx2KG/b6.jpg;https://i.postimg.cc/LXhWx2KG/b6.jpg;Ukraine;Ukraine;Pic 194: attempt 3;"Aee730.03.2022Aa==ASBe|‘=._—=""|>3we?i———)h—té«<‘SY";2022-03-30
315;Battle;Infantry Mobility Vehicles;At105A Saxon;1, captured;Captured;1;https://i.postimg.cc/D0SW3Ftv/575.png;https://i.postimg.cc/D0SW3Ftv/575.png;United Kingdom;Ukraine;Pic 462: attempt 1;02/3/2022vl;2022-03-02
316;Battle;Infantry Mobility Vehicles;At105A Saxon;2, captured;Captured;1;https://i.postimg.cc/PqVrX1Xh/467.png;https://i.postimg.cc/PqVrX1Xh/467.png;United Kingdom;Ukraine;Pic 172: attempt 3;09/4/2022—a—isfi=+‘oataonfeos<=aspineyiee=Se,7,files»am®ytyfa7,EES,ipAE;2022-04-09
317;Battle;Infantry Mobility Vehicles;At105A Saxon;3, captured;Captured;1;https://i.postimg.cc/pLx47HSV/2s.jpg;https://i.postimg.cc/pLx47HSV/2s.jpg;United Kingdom;Ukraine;Pic (meta) 443: attempt 6;Sat, 23 Apr 2022 16:23:32 GMT;2022-04-23
318;Battle;Infantry Mobility Vehicles;At105A Saxon;4, captured;Captured;1;https://i.postimg.cc/mDzV6XNy/4f.png;https://i.postimg.cc/mDzV6XNy/4f.png;United Kingdom;Ukraine;Pic 422: attempt 1;23/4/2022;2022-04-23
319;Battle;Infantry Mobility Vehicles;Hmmwv;1, destroyed;Destroyed;1;https://i.postimg.cc/bY3x4Pp9/4478.png;https://i.postimg.cc/bY3x4Pp9/4478.png;United States;Ukraine;Pic 179: attempt 1;26/02/2022;2022-02-26
320;Battle;Infantry Mobility Vehicles;Hmmwv;10, damaged and captured;Captured;1;https://i.postimg.cc/7YLY6Kz4/14.png;https://i.postimg.cc/7YLY6Kz4/14.png;United States;Ukraine;Pic 523: attempt 1;28/3/2022;2022-03-28
321;Battle;Infantry Mobility Vehicles;Hmmwv;11, captured;Captured;1;https://i.postimg.cc/R0MP7jS3/55.png;https://i.postimg.cc/R0MP7jS3/55.png;United States;Ukraine;Pic 308: attempt 1;SEaiEgie14/3/20223113/2022;2022-03-14
322;Battle;Infantry Mobility Vehicles;Hmmwv;12, captured;Captured;1;https://i.postimg.cc/J0mpRLkX/5799.png;https://i.postimg.cc/J0mpRLkX/5799.png;United States;Ukraine;Pic 221: attempt 1;"30/3/2022""2Bsfi‘ikeo";2022-03-30
323;Battle;Infantry Mobility Vehicles;Hmmwv;13, captured;Captured;1;https://i.postimg.cc/zvFc1htz/d2.jpg;https://i.postimg.cc/zvFc1htz/d2.jpg;United States;Ukraine;Pic 869: attempt 1;05.04.2022;2022-04-05
324;Battle;Infantry Mobility Vehicles;Hmmwv;14, captured;Captured;1;https://i.postimg.cc/63FnxPNL/779.png;https://i.postimg.cc/63FnxPNL/779.png;United States;Ukraine;Pic 167: attempt 1;08.04.2022;2022-04-08
325;Battle;Infantry Mobility Vehicles;Hmmwv;15, captured;Captured;1;https://i.postimg.cc/BbMBs1sW/80.jpg;https://i.postimg.cc/BbMBs1sW/80.jpg;United States;Ukraine;Pic 285: attempt 1;07.04.2022;2022-04-07
326;Battle;Infantry Mobility Vehicles;Hmmwv;16, 17 and 18, captured;Captured;3;https://i.postimg.cc/FzBFNNC6/13.png;https://i.postimg.cc/FzBFNNC6/13.png;United States;Ukraine;Pic 539: attempt 1;19/4/2022;2022-04-19
327;Battle;Infantry Mobility Vehicles;Hmmwv;16, 17 and 18, captured;Captured;3;https://i.postimg.cc/FzBFNNC6/13.png;https://i.postimg.cc/FzBFNNC6/13.png;United States;Ukraine;Pic 539: attempt 1;19/4/2022;2022-04-19
328;Battle;Infantry Mobility Vehicles;Hmmwv;16, 17 and 18, captured;Captured;3;https://i.postimg.cc/FzBFNNC6/13.png;https://i.postimg.cc/FzBFNNC6/13.png;United States;Ukraine;Pic 539: attempt 1;19/4/2022;2022-04-19
329;Battle;Infantry Mobility Vehicles;Hmmwv;19, captured;Captured;1;https://i.postimg.cc/8c5k2j4W/12.png;https://i.postimg.cc/8c5k2j4W/12.png;United States;Ukraine;Pic 640: attempt 1;19/4/2022;2022-04-19
330;Battle;Infantry Mobility Vehicles;Hmmwv;2, destroyed;Destroyed;1;https://i.postimg.cc/TPmQqZVc/d2.png;https://i.postimg.cc/TPmQqZVc/d2.png;United States;Ukraine;Pic 563: attempt 1;28/3/2022gtaESahyaN.emaeea,;2022-03-28
331;Battle;Infantry Mobility Vehicles;Hmmwv;20, captured;Captured;1;https://i.postimg.cc/26CSxHB0/r11.png;https://i.postimg.cc/26CSxHB0/r11.png;United States;Ukraine;Pic 361: attempt 1;19/4/2022;2022-04-19
332;Battle;Infantry Mobility Vehicles;Hmmwv;21, captured;Captured;1;https://i.postimg.cc/cCQ4kmGh/438.png;https://i.postimg.cc/cCQ4kmGh/438.png;United States;Ukraine;Pic 617: attempt 1;01/5/2022;2022-05-01
333;Battle;Infantry Mobility Vehicles;Hmmwv;3, destroyed;Destroyed;1;https://i.postimg.cc/MGv3ctZ7/098.png;https://i.postimg.cc/MGv3ctZ7/098.png;United States;Ukraine;Pic 411: attempt 1;28/3/2022;2022-03-28
334;Battle;Infantry Mobility Vehicles;Hmmwv;4, destroyed;Destroyed;1;https://i.postimg.cc/kXZgsgrP/577.jpg;https://i.postimg.cc/kXZgsgrP/577.jpg;United States;Ukraine;Pic 789: attempt 3;30.03.2022Oehog\[esqeian\y|—=S=>=>J)~Ssal|‘ArfWF|TsInSe147Ee5SS=rnd,\yrsAYAxmC47;2022-03-30
335;Battle;Infantry Mobility Vehicles;Hmmwv;5, destroyed;Destroyed;1;https://i.postimg.cc/xdzyh4m5/54.png;https://i.postimg.cc/xdzyh4m5/54.png;United States;Ukraine;Pic 585: attempt 1;31/3/2022;2022-03-31
336;Battle;Infantry Mobility Vehicles;Hmmwv;6, destroyed;Destroyed;1;https://i.postimg.cc/WzWkhGrt/46.png;https://i.postimg.cc/WzWkhGrt/46.png;United States;Ukraine;Pic 169: attempt 1;01/4/2022;2022-04-01
337;Battle;Infantry Mobility Vehicles;Hmmwv;7, destroyed;Destroyed;1;https://i.postimg.cc/DzfLr2dt/4439.png;https://i.postimg.cc/DzfLr2dt/4439.png;United States;Ukraine;Pic 866: attempt 1;22/4/2022;2022-04-22
338;Battle;Infantry Mobility Vehicles;Hmmwv;8, destroyed;Destroyed;1;https://i.postimg.cc/GpgTN8Dn/467.png;https://i.postimg.cc/GpgTN8Dn/467.png;United States;Ukraine;Pic 428: attempt 1;19/4/2022;2022-04-19
339;Battle;Infantry Mobility Vehicles;Hmmwv;9, damaged and captured;Captured;1;https://i.postimg.cc/zGpRmpJ1/34.png;https://i.postimg.cc/zGpRmpJ1/34.png;United States;Ukraine;Pic 309: attempt 1;Yomeigemmaaal,m,ee,es28/3/2022;2022-03-28
340;Battle;Infantry Mobility Vehicles;Hmmwv Ambulance;1, damaged and captured;Captured;1;https://i.postimg.cc/y88wjYxy/d12.png;https://i.postimg.cc/y88wjYxy/d12.png;United States;Ukraine;Pic 570: attempt 1;28/3/2022PiaPe”fis(4eeEd‘enee3.eeffPS%.eeCYByee;2022-03-28
341;Battle;Infantry Mobility Vehicles;Hmmwv Ambulance;2, damaged and captured;Captured;1;https://i.postimg.cc/zX4hRNMG/4799.png;https://i.postimg.cc/zX4hRNMG/4799.png;United States;Ukraine;Pic 254: attempt 1;|‘a14/3/2022=i;2022-03-14
342;Battle;Infantry Mobility Vehicles;Hmmwv Ambulance;3, damaged and captured;Captured;1;https://i.postimg.cc/MHHmB5bG/48800.png;https://i.postimg.cc/MHHmB5bG/48800.png;United States;Ukraine;Pic (meta) 36: attempt 6;Tue, 12 Apr 2022 16:15:13 GMT;2022-04-12
343;Battle;Infantry Mobility Vehicles;Hmmwv Ambulance;4, captured;Captured;1;https://i.postimg.cc/XvyMfKLQ/4799.png;https://i.postimg.cc/XvyMfKLQ/4799.png;United States;Ukraine;Pic 7: attempt 1;12/4/2022;2022-04-12
344;Battle;Infantry Mobility Vehicles;Hmmwv Ambulance;5, captured;Captured;1;https://i.postimg.cc/MK2kh9D5/669.png;https://i.postimg.cc/MK2kh9D5/669.png;United States;Ukraine;Pic 142: attempt 1;28/4/2022;2022-04-28
345;Battle;Infantry Mobility Vehicles;Kozak-2;1, destroyed;Destroyed;1;https://i.postimg.cc/L6pqJk7y/58.png;https://i.postimg.cc/L6pqJk7y/58.png;Ukraine;Ukraine;Pic 24: attempt 1;24/02/2022ifeS;2022-02-24
346;Battle;Infantry Mobility Vehicles;Kozak-2;10, abandoned;Abandoned;1;https://postimg.cc/JD2WNfPx;https://i.postimg.cc/vTQHsMnJ/g669.png;Ukraine;Ukraine;Pic 11: attempt 1;28/02/2022;2022-02-28
347;Battle;Infantry Mobility Vehicles;Kozak-2;11, damaged and captured;Captured;1;https://i.postimg.cc/1XzJ7nhW/d2g.png;https://i.postimg.cc/1XzJ7nhW/d2g.png;Ukraine;Ukraine;Pic 758: attempt 1;04/3/2022;2022-03-04
348;Battle;Infantry Mobility Vehicles;Kozak-2;12, captured;Captured;1;https://i.postimg.cc/kMcBVF09/f4.png;https://i.postimg.cc/kMcBVF09/f4.png;Ukraine;Ukraine;Pic (meta) 291: attempt 6;Wed, 02 Mar 2022 23:10:37 GMT;2022-03-02
349;Battle;Infantry Mobility Vehicles;Kozak-2;13, captured;Captured;1;https://i.postimg.cc/SK6qfZwB/42g.png;https://i.postimg.cc/SK6qfZwB/42g.png;Ukraine;Ukraine;Pic (meta) 149: attempt 6;Sat, 12 Mar 2022 14:40:04 GMT;2022-03-12
350;Battle;Infantry Mobility Vehicles;Kozak-2;14 and 15, captured;Captured;2;https://i.postimg.cc/3JFW2v5Y/13.png;https://i.postimg.cc/3JFW2v5Y/13.png;Ukraine;Ukraine;Pic 535: attempt 1;i“.~a18/3/2022’iyate,a“_aae_—=-.a\r—f+a-_—»blPtneaee;2022-03-18
351;Battle;Infantry Mobility Vehicles;Kozak-2;14 and 15, captured;Captured;2;https://i.postimg.cc/3JFW2v5Y/13.png;https://i.postimg.cc/3JFW2v5Y/13.png;Ukraine;Ukraine;Pic 535: attempt 1;i“.~a18/3/2022’iyate,a“_aae_—=-.a\r—f+a-_—»blPtneaee;2022-03-18
